ΔV,μϵ_W,η_ηc,P_w2
0.008860759493670886,0.34177215189873417,0.2730586615685181,5.7902556057721e-7
0.008860759493670886,0.31645569620253167,0.29272299863816076,6.064177051486483e-7
0.008860759493670886,0.2911392405063291,0.31510478755552296,6.230022630854886e-7
0.008860759493670886,0.26582278481012656,0.34062527930459163,6.247772579095028e-7
0.008860759493670886,0.24050632911392406,0.3696205877281604,6.073905606135567e-7
0.008860759493670886,0.21518987341772153,0.4020101362737908,5.664254468140287e-7
0.008860759493670886,0.189873417721519,0.43627031756020657,4.978241452993435e-7
0.008860759493670886,0.16455696202531644,0.46600240772012297,3.984411082190079e-7
0.008860759493670886,0.13924050632911392,0.4665583125117379,2.666808395456425e-7
0.008860759493670886,0.11392405063291139,0.3265254091019574,1.0313028409412068e-7
0.008860759493670886,0.08860759493670886,0.0,0.0
0.008860759493670886,0.06329113924050633,0.0,0.0
0.008860759493670886,0.0379746835443038,0.0,0.0
0.008860759493670886,0.012658227848101266,0.0,0.0
0.008860759493670886,-0.012658227848101266,0.0,0.0
0.008860759493670886,-0.0379746835443038,0.0,0.0
0.008860759493670886,-0.06329113924050633,0.0,0.0
0.008860759493670886,-0.08860759493670886,0.0,0.0
0.008860759493670886,-0.11392405063291139,0.0,0.0
0.008860759493670886,-0.13924050632911392,0.0,0.0
0.008860759493670886,-0.16455696202531644,0.0,0.0
0.008860759493670886,-0.189873417721519,0.0,0.0
0.008860759493670886,-0.21518987341772153,0.0,0.0
0.008860759493670886,-0.24050632911392406,0.0,0.0
0.008860759493670886,-0.26582278481012656,0.0,0.0
0.008860759493670886,-0.2911392405063291,0.0,0.0
0.008860759493670886,-0.31645569620253167,0.0,0.0
0.008860759493670886,-0.34177215189873417,0.0,0.0
0.008860759493670886,-0.3670886075949367,0.0,0.0
0.008860759493670886,-0.3924050632911392,0.0,0.0
0.008860759493670886,-0.4177215189873418,0.0,0.0
0.008860759493670886,-0.4430379746835443,0.0,0.0
0.008860759493670886,-0.46835443037974683,0.0,0.0
0.008860759493670886,-0.4936708860759494,0.0,0.0
0.008860759493670886,-0.5189873417721519,0.0,0.0
0.008860759493670886,-0.5443037974683544,0.0,0.0
0.008860759493670886,-0.569620253164557,0.0,0.0
0.008860759493670886,-0.5949367088607594,0.0,0.0
0.008860759493670886,-0.620253164556962,0.0,0.0
0.008860759493670886,-0.6455696202531646,0.0,0.0
0.008860759493670886,-0.6708860759493671,0.0,0.0
0.008860759493670886,-0.6962025316455697,0.0,0.0
0.008860759493670886,-0.7215189873417721,0.0,0.0
0.008860759493670886,-0.7468354430379747,0.0,0.0
0.008860759493670886,-0.7721518987341772,0.0,0.0
0.008860759493670886,-0.7974683544303798,0.0,0.0
0.008860759493670886,-0.8227848101265823,0.0,0.0
0.008860759493670886,-0.8481012658227848,0.0,0.0
0.008860759493670886,-0.8734177215189873,0.0,0.0
0.008860759493670886,-0.8987341772151899,0.0,0.0
0.008860759493670886,-0.9240506329113924,0.0,0.0
0.008860759493670886,-0.9493670886075949,0.0,0.0
0.008860759493670886,-0.9746835443037974,0.0,0.0
0.008860759493670886,-1.0,0.0,0.0
0.01139240506329114,1.0,0.11423813323207906,1.9640360924622083e-8
0.01139240506329114,0.9746835443037974,0.11864596919522315,2.432322683308242e-8
0.01139240506329114,0.9493670886075949,0.12278918523396261,2.821007085881973e-8
0.01139240506329114,0.9240506329113924,0.12740932994827164,3.549095597588723e-8
0.01139240506329114,0.8987341772151899,0.13142742216918107,3.92136804765806e-8
0.01139240506329114,0.8734177215189873,0.13619788518518788,4.7711380867010826e-8
0.01139240506329114,0.8481012658227848,0.1406880542519972,5.4647226956001485e-8
0.01139240506329114,0.8227848101265823,0.14562238614929107,6.300803211236018e-8
0.01139240506329114,0.7974683544303798,0.15069838398447982,7.478363669134918e-8
0.01139240506329114,0.7721518987341772,0.15600689538819584,8.357571884394354e-8
0.01139240506329114,0.7468354430379747,0.16168699673043424,1.0020942953202448e-7
0.01139240506329114,0.7215189873417721,0.16760001826227017,1.1097551230698293e-7
0.01139240506329114,0.6962025316455697,0.17394739749362204,1.3204553579495765e-7
0.01139240506329114,0.6708860759493671,0.18069971405625868,1.468371806129755e-7
0.01139240506329114,0.6455696202531646,0.18782298365713906,1.7039374257369166e-7
0.01139240506329114,0.620253164556962,0.19566946131482837,1.932694371138822e-7
0.01139240506329114,0.5949367088607594,0.2037917146682296,2.136355484473551e-7
0.01139240506329114,0.569620253164557,0.21287031993950725,2.458133952591724e-7
0.01139240506329114,0.5443037974683544,0.2225592259318339,2.603652106549046e-7
0.01139240506329114,0.5189873417721519,0.2331331769545524,2.6975503715418096e-7
0.01139240506329114,0.4936708860759494,0.24617783373595384,3.5349235872985833e-7
0.01139240506329114,0.46835443037974683,0.2586392439775771,4.4330077317705763e-7
0.01139240506329114,0.4430379746835443,0.27243005089662264,4.936041350293667e-7
0.01139240506329114,0.4177215189873418,0.287802750822574,5.393038752057695e-7
0.01139240506329114,0.3924050632911392,0.3049363623545682,5.825369887382746e-7
0.01139240506329114,0.3670886075949367,0.3240773344290423,6.214349362188083e-7
0.01139240506329114,0.34177215189873417,0.34551836036761285,6.529683885375174e-7
0.01139240506329114,0.31645569620253167,0.369574604940774,6.733105508363336e-7
0.01139240506329114,0.2911392405063291,0.3965275582504828,6.779280762491798e-7
0.01139240506329114,0.26582278481012656,0.4264741408648159,6.617058562721534e-7
0.01139240506329114,0.24050632911392406,0.45891191117881364,6.191879359600093e-7
0.01139240506329114,0.21518987341772153,0.49153082704785617,5.449751381915456e-7
0.01139240506329114,0.189873417721519,0.5162667635907059,4.342959473132252e-7
0.01139240506329114,0.16455696202531644,0.5035291598389727,2.8373312279899687e-7
0.01139240506329114,0.13924050632911392,0.3094603322510209,9.203984434650618e-8
0.01139240506329114,0.11392405063291139,0.0,0.0
0.01139240506329114,0.08860759493670886,0.0,0.0
0.01139240506329114,0.06329113924050633,0.0,0.0
0.01139240506329114,0.0379746835443038,0.0,0.0
0.01139240506329114,0.012658227848101266,0.0,0.0
0.01139240506329114,-0.012658227848101266,0.0,0.0
0.01139240506329114,-0.0379746835443038,0.0,0.0
0.01139240506329114,-0.06329113924050633,0.0,0.0
0.01139240506329114,-0.08860759493670886,0.0,0.0
0.01139240506329114,-0.11392405063291139,0.0,0.0
0.01139240506329114,-0.13924050632911392,0.0,0.0
0.01139240506329114,-0.16455696202531644,0.0,0.0
0.01139240506329114,-0.189873417721519,0.0,0.0
0.01139240506329114,-0.21518987341772153,0.0,0.0
0.01139240506329114,-0.24050632911392406,0.0,0.0
0.01139240506329114,-0.26582278481012656,0.0,0.0
0.01139240506329114,-0.2911392405063291,0.0,0.0
0.01139240506329114,-0.31645569620253167,0.0,0.0
0.01139240506329114,-0.34177215189873417,0.0,0.0
0.01139240506329114,-0.3670886075949367,0.0,0.0
0.01139240506329114,-0.3924050632911392,0.0,0.0
0.01139240506329114,-0.4177215189873418,0.0,0.0
0.01139240506329114,-0.4430379746835443,0.0,0.0
0.01139240506329114,-0.46835443037974683,0.0,0.0
0.01139240506329114,-0.4936708860759494,0.0,0.0
0.01139240506329114,-0.5189873417721519,0.0,0.0
0.01139240506329114,-0.5443037974683544,0.0,0.0
0.01139240506329114,-0.569620253164557,0.0,0.0
0.01139240506329114,-0.5949367088607594,0.0,0.0
0.01139240506329114,-0.620253164556962,0.0,0.0
0.01139240506329114,-0.6455696202531646,0.0,0.0
0.01139240506329114,-0.6708860759493671,0.0,0.0
0.01139240506329114,-0.6962025316455697,0.0,0.0
0.01139240506329114,-0.7215189873417721,0.0,0.0
0.01139240506329114,-0.7468354430379747,0.0,0.0
0.01139240506329114,-0.7721518987341772,0.0,0.0
0.01139240506329114,-0.7974683544303798,0.0,0.0
0.01139240506329114,-0.8227848101265823,0.0,0.0
0.01139240506329114,-0.8481012658227848,0.0,0.0
0.01139240506329114,-0.8734177215189873,0.0,0.0
0.01139240506329114,-0.8987341772151899,0.0,0.0
0.01139240506329114,-0.9240506329113924,0.0,0.0
0.01139240506329114,-0.9493670886075949,0.0,0.0
0.01139240506329114,-0.9746835443037974,0.0,0.0
0.01139240506329114,-1.0,0.0,0.0
0.013924050632911392,1.0,0.13303833213811994,2.1593723921333965e-8
0.013924050632911392,0.9746835443037974,0.13920707672534455,2.7020745410995728e-8
0.013924050632911392,0.9493670886075949,0.14460452524623763,3.147881210376603e-8
0.013924050632911392,0.9240506329113924,0.15094449359884426,3.9930738187282946e-8
0.013924050632911392,0.8987341772151899,0.1558922082457,4.414932013394503e-8
0.013924050632911392,0.8734177215189873,0.16215792281080782,5.3966956190661844e-8
0.013924050632911392,0.8481012658227848,0.1677992658568978,6.191240873302094e-8
0.013924050632911392,0.8227848101265823,0.17398503767505863,7.14763276680738e-8
0.013924050632911392,0.7974683544303798,0.1804305430809618,8.501418592878023e-8
0.013924050632911392,0.7721518987341772,0.18692398201545452,9.496437021321013e-8
0.013924050632911392,0.7468354430379747,0.19409470664619405,1.1404336855148946e-7
0.013924050632911392,0.7215189873417721,0.20126791343944544,1.2613598802846713e-7
0.013924050632911392,0.6962025316455697,0.2091860674534344,1.5016949983721442e-7
0.013924050632911392,0.6708860759493671,0.2173668094800584,1.6670451561285883e-7
0.013924050632911392,0.6455696202531646,0.22611689808866778,1.9330348873453285e-7
0.013924050632911392,0.620253164556962,0.2356571108536695,2.1883771930959102e-7
0.013924050632911392,0.5949367088607594,0.2454355260624125,2.412744962902438e-7
0.013924050632911392,0.569620253164557,0.2564796391278158,2.769971843802475e-7
0.013924050632911392,0.5443037974683544,0.26796431288011424,2.920687457231033e-7
0.013924050632911392,0.5189873417721519,0.2803767202315144,3.009174706155329e-7
0.013924050632911392,0.4936708860759494,0.2966203575875851,3.934665645203704e-7
0.013924050632911392,0.46835443037974683,0.3119494764201002,4.91823909490728e-7
0.013924050632911392,0.4430379746835443,0.32843520879820043,5.439672547473916e-7
0.013924050632911392,0.4177215189873418,0.3466875272497314,5.893700090415577e-7
0.013924050632911392,0.3924050632911392,0.3669012917004093,6.301180371857715e-7
0.013924050632911392,0.3670886075949367,0.38929458620324975,6.636916877871555e-7
0.013924050632911392,0.34177215189873417,0.41407878098790263,6.862141153195973e-7
0.013924050632911392,0.31645569620253167,0.44137694601524574,6.928809859264149e-7
0.013924050632911392,0.2911392405063291,0.4710305458984109,6.780914156821082e-7
0.013924050632911392,0.26582278481012656,0.5021021227137665,6.356313358017118e-7
0.013924050632911392,0.24050632911392406,0.531472734251588,5.590042194410765e-7
0.013924050632911392,0.21518987341772153,0.5492747372355282,4.4195436867225683e-7
0.013924050632911392,0.189873417721519,0.5198787898374643,2.7919678121323026e-7
0.013924050632911392,0.16455696202531644,0.2519632023482413,6.732369474738794e-8
0.013924050632911392,0.13924050632911392,0.0,0.0
0.013924050632911392,0.11392405063291139,0.0,0.0
0.013924050632911392,0.08860759493670886,0.0,0.0
0.013924050632911392,0.06329113924050633,0.0,0.0
0.013924050632911392,0.0379746835443038,0.0,0.0
0.013924050632911392,0.012658227848101266,0.0,0.0
0.013924050632911392,-0.012658227848101266,0.0,0.0
0.013924050632911392,-0.0379746835443038,0.0,0.0
0.013924050632911392,-0.06329113924050633,0.0,0.0
0.013924050632911392,-0.08860759493670886,0.0,0.0
0.013924050632911392,-0.11392405063291139,0.0,0.0
0.013924050632911392,-0.13924050632911392,0.0,0.0
0.013924050632911392,-0.16455696202531644,0.0,0.0
0.013924050632911392,-0.189873417721519,0.0,0.0
0.013924050632911392,-0.21518987341772153,0.0,0.0
0.013924050632911392,-0.24050632911392406,0.0,0.0
0.013924050632911392,-0.26582278481012656,0.0,0.0
0.013924050632911392,-0.2911392405063291,0.0,0.0
0.013924050632911392,-0.31645569620253167,0.0,0.0
0.013924050632911392,-0.34177215189873417,0.0,0.0
0.013924050632911392,-0.3670886075949367,0.0,0.0
0.013924050632911392,-0.3924050632911392,0.0,0.0
0.013924050632911392,-0.4177215189873418,0.0,0.0
0.013924050632911392,-0.4430379746835443,0.0,0.0
0.013924050632911392,-0.46835443037974683,0.0,0.0
0.013924050632911392,-0.4936708860759494,0.0,0.0
0.013924050632911392,-0.5189873417721519,0.0,0.0
0.013924050632911392,-0.5443037974683544,0.0,0.0
0.013924050632911392,-0.569620253164557,0.0,0.0
0.013924050632911392,-0.5949367088607594,0.0,0.0
0.013924050632911392,-0.620253164556962,0.0,0.0
0.013924050632911392,-0.6455696202531646,0.0,0.0
0.013924050632911392,-0.6708860759493671,0.0,0.0
0.013924050632911392,-0.6962025316455697,0.0,0.0
0.013924050632911392,-0.7215189873417721,0.0,0.0
0.013924050632911392,-0.7468354430379747,0.0,0.0
0.013924050632911392,-0.7721518987341772,0.0,0.0
0.013924050632911392,-0.7974683544303798,0.0,0.0
0.013924050632911392,-0.8227848101265823,0.0,0.0
0.013924050632911392,-0.8481012658227848,0.0,0.0
0.013924050632911392,-0.8734177215189873,0.0,0.0
0.013924050632911392,-0.8987341772151899,0.0,0.0
0.013924050632911392,-0.9240506329113924,0.0,0.0
0.013924050632911392,-0.9493670886075949,0.0,0.0
0.013924050632911392,-0.9746835443037974,0.0,0.0
0.013924050632911392,-1.0,0.0,0.0
0.016455696202531647,1.0,0.14850406761975904,2.2671866365677275e-8
0.016455696202531647,0.9746835443037974,0.15688070512601554,2.873559003295548e-8
0.016455696202531647,0.9493670886075949,0.16371304439562456,3.3658768720286037e-8
0.016455696202531647,0.9240506329113924,0.1721504604067508,4.311975077750967e-8
0.016455696202531647,0.8987341772151899,0.1780414286227912,4.771387841602884e-8
0.016455696202531647,0.8734177215189873,0.18603032149657434,5.8645307996078435e-8
0.016455696202531647,0.8481012658227848,0.19289913138790843,6.740742930875e-8
0.016455696202531647,0.8227848101265823,0.20041064256509583,7.793678871541818e-8
0.016455696202531647,0.7974683544303798,0.20834767267975554,9.292683072966352e-8
0.016455696202531647,0.7721518987341772,0.21602007996225117,1.0374612214139667e-7
0.016455696202531647,0.7468354430379747,0.2247954379969387,1.2481631505816496e-7
0.016455696202531647,0.7215189873417721,0.2331909315344796,1.3784815151333886e-7
0.016455696202531647,0.6962025316455697,0.2427572141818989,1.6422102581812666e-7
0.016455696202531647,0.6708860759493671,0.2523173186934339,1.8193831981912543e-7
0.016455696202531647,0.6455696202531646,0.262708617840838,2.1078308293060545e-7
0.016455696202531647,0.620253164556962,0.2739032269403878,2.3809425467360211e-7
0.016455696202531647,0.5949367088607594,0.28524419343017204,2.6170875902236133e-7
0.016455696202531647,0.569620253164557,0.29821059954877926,2.9966502713966826e-7
0.016455696202531647,0.5443037974683544,0.31127095053629805,3.142681549403751e-7
0.016455696202531647,0.5189873417721519,0.3252028372252762,3.216184317925781e-7
0.016455696202531647,0.4936708860759494,0.34478659821916535,4.1941553741838906e-7
0.016455696202531647,0.46835443037974683,0.3630133545052169,5.22170551359005e-7
0.016455696202531647,0.4430379746835443,0.3819285381630282,5.727528551899264e-7
0.016455696202531647,0.4177215189873418,0.40266573277736106,6.140506294980894e-7
0.016455696202531647,0.3924050632911392,0.42539880438260763,6.479071201210052e-7
0.016455696202531647,0.3670886075949367,0.45022374609279087,6.710655628667278e-7
0.016455696202531647,0.34177215189873417,0.4770922166121048,6.787381016547361e-7
0.016455696202531647,0.31645569620253167,0.5055761941427211,6.650967590490131e-7
0.016455696202531647,0.2911392405063291,0.5342793296026913,6.234517249084867e-7
0.016455696202531647,0.26582278481012656,0.5592003145425325,5.465046343995931e-7
0.016455696202531647,0.24050632911392406,0.5683451242480816,4.2678240511385425e-7
0.016455696202531647,0.21518987341772153,0.5180941667069316,2.572997854075893e-7
0.016455696202531647,0.189873417721519,0.14203098311702117,3.2459802368173654e-8
0.016455696202531647,0.16455696202531644,0.0,0.0
0.016455696202531647,0.13924050632911392,0.0,0.0
0.016455696202531647,0.11392405063291139,0.0,0.0
0.016455696202531647,0.08860759493670886,0.0,0.0
0.016455696202531647,0.06329113924050633,0.0,0.0
0.016455696202531647,0.0379746835443038,0.0,0.0
0.016455696202531647,0.012658227848101266,0.0,0.0
0.016455696202531647,-0.012658227848101266,0.0,0.0
0.016455696202531647,-0.0379746835443038,0.0,0.0
0.016455696202531647,-0.06329113924050633,0.0,0.0
0.016455696202531647,-0.08860759493670886,0.0,0.0
0.016455696202531647,-0.11392405063291139,0.0,0.0
0.016455696202531647,-0.13924050632911392,0.0,0.0
0.016455696202531647,-0.16455696202531644,0.0,0.0
0.016455696202531647,-0.189873417721519,0.0,0.0
0.016455696202531647,-0.21518987341772153,0.0,0.0
0.016455696202531647,-0.24050632911392406,0.0,0.0
0.016455696202531647,-0.26582278481012656,0.0,0.0
0.016455696202531647,-0.2911392405063291,0.0,0.0
0.016455696202531647,-0.31645569620253167,0.0,0.0
0.016455696202531647,-0.34177215189873417,0.0,0.0
0.016455696202531647,-0.3670886075949367,0.0,0.0
0.016455696202531647,-0.3924050632911392,0.0,0.0
0.016455696202531647,-0.4177215189873418,0.0,0.0
0.016455696202531647,-0.4430379746835443,0.0,0.0
0.016455696202531647,-0.46835443037974683,0.0,0.0
0.016455696202531647,-0.4936708860759494,0.0,0.0
0.016455696202531647,-0.5189873417721519,0.0,0.0
0.016455696202531647,-0.5443037974683544,0.0,0.0
0.016455696202531647,-0.569620253164557,0.0,0.0
0.016455696202531647,-0.5949367088607594,0.0,0.0
0.016455696202531647,-0.620253164556962,0.0,0.0
0.016455696202531647,-0.6455696202531646,0.0,0.0
0.016455696202531647,-0.6708860759493671,0.0,0.0
0.016455696202531647,-0.6962025316455697,0.0,0.0
0.016455696202531647,-0.7215189873417721,0.0,0.0
0.016455696202531647,-0.7468354430379747,0.0,0.0
0.016455696202531647,-0.7721518987341772,0.0,0.0
0.016455696202531647,-0.7974683544303798,0.0,0.0
0.016455696202531647,-0.8227848101265823,0.0,0.0
0.016455696202531647,-0.8481012658227848,0.0,0.0
0.016455696202531647,-0.8734177215189873,0.0,0.0
0.016455696202531647,-0.8987341772151899,0.0,0.0
0.016455696202531647,-0.9240506329113924,0.0,0.0
0.016455696202531647,-0.9493670886075949,0.0,0.0
0.016455696202531647,-0.9746835443037974,0.0,0.0
0.016455696202531647,-1.0,0.0,0.0
0.0189873417721519,1.0,0.1599755748810578,2.2875389021916772e-8
0.0189873417721519,0.9746835443037974,0.17113216135172143,2.9468499452653633e-8
0.0189873417721519,0.9493670886075949,0.17962338333908784,3.4750774431822074e-8
0.0189873417721519,0.9240506329113924,0.1906281601861935,4.505903188322067e-8
0.0189873417721519,0.8987341772151899,0.19747464968670975,4.99084599395404e-8
0.0189873417721519,0.8734177215189873,0.20746396144442686,6.174774489776954e-8
0.0189873417721519,0.8481012658227848,0.2156499154220897,7.113373504259064e-8
0.0189873417721519,0.8227848101265823,0.22457245530436334,8.239100723115226e-8
0.0189873417721519,0.7974683544303798,0.23414605624256693,9.852338942349109e-8
0.0189873417721519,0.7721518987341772,0.24298342520264962,1.0992287931365639e-7
0.0189873417721519,0.7468354430379747,0.2534978050541046,1.3253043875586476e-7
0.0189873417721519,0.7215189873417721,0.26306153399785137,1.4611420611709917e-7
0.0189873417721519,0.6962025316455697,0.2743646329970556,1.7420254431426095e-7
0.0189873417721519,0.6708860759493671,0.2852346150637801,1.9254098832508647e-7
0.0189873417721519,0.6455696202531646,0.2972768103329213,2.2283498485457966e-7
0.0189873417721519,0.620253164556962,0.31006575420127025,2.51041366678615e-7
0.0189873417721519,0.5949367088607594,0.32284013454668437,2.7494036497621987e-7
0.0189873417721519,0.569620253164557,0.3376600713466662,3.1381858451741594e-7
0.0189873417721519,0.5443037974683544,0.351995253282431,3.269643044649869e-7
0.0189873417721519,0.5189873417721519,0.3670061766264373,3.3185778346419694e-7
0.0189873417721519,0.4936708860759494,0.3900799809950176,4.3133759029813674e-7
0.0189873417721519,0.46835443037974683,0.411211225298892,5.343367515089229e-7
0.0189873417721519,0.4430379746835443,0.43214726815296106,5.799539263679159e-7
0.0189873417721519,0.4177215189873418,0.4547482465868052,6.133348117382797e-7
0.0189873417721519,0.3924050632911392,0.47908303255851575,6.358884437672041e-7
0.0189873417721519,0.3670886075949367,0.5049259370972403,6.435348840401229e-7
0.0189873417721519,0.34177215189873417,0.5315585080056399,6.305117922070967e-7
0.0189873417721519,0.31645569620253167,0.5570786970253471,5.899215906078815e-7
0.0189873417721519,0.2911392405063291,0.5764634303659985,5.139644806980657e-7
0.0189873417721519,0.26582278481012656,0.5750517151520217,3.942730287916935e-7
0.0189873417721519,0.24050632911392406,0.4981256602954078,2.224624395686164e-7
0.0189873417721519,0.21518987341772153,0.0,0.0
0.0189873417721519,0.189873417721519,0.0,0.0
0.0189873417721519,0.16455696202531644,0.0,0.0
0.0189873417721519,0.13924050632911392,0.0,0.0
0.0189873417721519,0.11392405063291139,0.0,0.0
0.0189873417721519,0.08860759493670886,0.0,0.0
0.0189873417721519,0.06329113924050633,0.0,0.0
0.0189873417721519,0.0379746835443038,0.0,0.0
0.0189873417721519,0.012658227848101266,0.0,0.0
0.0189873417721519,-0.012658227848101266,0.0,0.0
0.0189873417721519,-0.0379746835443038,0.0,0.0
0.0189873417721519,-0.06329113924050633,0.0,0.0
0.0189873417721519,-0.08860759493670886,0.0,0.0
0.0189873417721519,-0.11392405063291139,0.0,0.0
0.0189873417721519,-0.13924050632911392,0.0,0.0
0.0189873417721519,-0.16455696202531644,0.0,0.0
0.0189873417721519,-0.189873417721519,0.0,0.0
0.0189873417721519,-0.21518987341772153,0.0,0.0
0.0189873417721519,-0.24050632911392406,0.0,0.0
0.0189873417721519,-0.26582278481012656,0.0,0.0
0.0189873417721519,-0.2911392405063291,0.0,0.0
0.0189873417721519,-0.31645569620253167,0.0,0.0
0.0189873417721519,-0.34177215189873417,0.0,0.0
0.0189873417721519,-0.3670886075949367,0.0,0.0
0.0189873417721519,-0.3924050632911392,0.0,0.0
0.0189873417721519,-0.4177215189873418,0.0,0.0
0.0189873417721519,-0.4430379746835443,0.0,0.0
0.0189873417721519,-0.46835443037974683,0.0,0.0
0.0189873417721519,-0.4936708860759494,0.0,0.0
0.0189873417721519,-0.5189873417721519,0.0,0.0
0.0189873417721519,-0.5443037974683544,0.0,0.0
0.0189873417721519,-0.569620253164557,0.0,0.0
0.0189873417721519,-0.5949367088607594,0.0,0.0
0.0189873417721519,-0.620253164556962,0.0,0.0
0.0189873417721519,-0.6455696202531646,0.0,0.0
0.0189873417721519,-0.6708860759493671,0.0,0.0
0.0189873417721519,-0.6962025316455697,0.0,0.0
0.0189873417721519,-0.7215189873417721,0.0,0.0
0.0189873417721519,-0.7468354430379747,0.0,0.0
0.0189873417721519,-0.7721518987341772,0.0,0.0
0.0189873417721519,-0.7974683544303798,0.0,0.0
0.0189873417721519,-0.8227848101265823,0.0,0.0
0.0189873417721519,-0.8481012658227848,0.0,0.0
0.0189873417721519,-0.8734177215189873,0.0,0.0
0.0189873417721519,-0.8987341772151899,0.0,0.0
0.0189873417721519,-0.9240506329113924,0.0,0.0
0.0189873417721519,-0.9493670886075949,0.0,0.0
0.0189873417721519,-0.9746835443037974,0.0,0.0
0.0189873417721519,-1.0,0.0,0.0
0.021518987341772152,1.0,0.16659587385392322,2.2204826731787666e-8
0.021518987341772152,0.9746835443037974,0.18127674428018153,2.922013382119267e-8
0.021518987341772152,0.9493670886075949,0.1917085584911798,3.4755570556885675e-8
0.021518987341772152,0.9240506329113924,0.20587393883109734,4.5749504031348104e-8
0.021518987341772152,0.8987341772151899,0.21368511088371236,5.073403792048247e-8
0.021518987341772152,0.8734177215189873,0.22601639024503342,6.327541547670862e-8
0.021518987341772152,0.8481012658227848,0.23562565943871952,7.309258545140999e-8
0.021518987341772152,0.8227848101265823,0.24605740454822425,8.484035568628936e-8
0.021518987341772152,0.7974683544303798,0.25744166636728505,1.0180541538846231e-7
0.021518987341772152,0.7721518987341772,0.26741738310991925,1.1349624135403444e-7
0.021518987341772152,0.7468354430379747,0.2798304423097788,1.3718753615951307e-7
0.021518987341772152,0.7215189873417721,0.29048448464990173,1.5093592922913586e-7
0.021518987341772152,0.6962025316455697,0.30362594383295083,1.8011596632071873e-7
0.021518987341772152,0.6708860759493671,0.31570573848167705,1.9851431952072096e-7
0.021518987341772152,0.6455696202531646,0.3293989627074059,2.294609417378671e-7
0.021518987341772152,0.620253164556962,0.34368950310384994,2.576805427416985e-7
0.021518987341772152,0.5949367088607594,0.3577140634158127,2.8097038784533865e-7
0.021518987341772152,0.569620253164557,0.3742765758043557,3.1945838307046847e-7
0.021518987341772152,0.5443037974683544,0.38946161419515757,3.3015681505306447e-7
0.021518987341772152,0.5189873417721519,0.40492091937764474,3.3163405222502425e-7
0.021518987341772152,0.4936708860759494,0.43162783844272573,4.2922921460212813e-7
0.021518987341772152,0.46835443037974683,0.45561458732183796,5.283162026413943e-7
0.021518987341772152,0.4430379746835443,0.47790668778829365,5.655607424246433e-7
0.021518987341772152,0.4177215189873418,0.501328614065235,5.872085714205848e-7
0.021518987341772152,0.3924050632911392,0.5256425682956455,5.940428220322748e-7
0.021518987341772152,0.3670886075949367,0.5498240289926914,5.810742829579078e-7
0.021518987341772152,0.34177215189873417,0.5713888912920578,5.415027120972719e-7
0.021518987341772152,0.31645569620253167,0.5840687651504979,4.6731516951957936e-7
0.021518987341772152,0.2911392405063291,0.5697051136051284,3.495811947757536e-7
0.021518987341772152,0.26582278481012656,0.4575759804959914,1.7888013684146883e-7
0.021518987341772152,0.24050632911392406,0.0,0.0
0.021518987341772152,0.21518987341772153,0.0,0.0
0.021518987341772152,0.189873417721519,0.0,0.0
0.021518987341772152,0.16455696202531644,0.0,0.0
0.021518987341772152,0.13924050632911392,0.0,0.0
0.021518987341772152,0.11392405063291139,0.0,0.0
0.021518987341772152,0.08860759493670886,0.0,0.0
0.021518987341772152,0.06329113924050633,0.0,0.0
0.021518987341772152,0.0379746835443038,0.0,0.0
0.021518987341772152,0.012658227848101266,0.0,0.0
0.021518987341772152,-0.012658227848101266,0.0,0.0
0.021518987341772152,-0.0379746835443038,0.0,0.0
0.021518987341772152,-0.06329113924050633,0.0,0.0
0.021518987341772152,-0.08860759493670886,0.0,0.0
0.021518987341772152,-0.11392405063291139,0.0,0.0
0.021518987341772152,-0.13924050632911392,0.0,0.0
0.021518987341772152,-0.16455696202531644,0.0,0.0
0.021518987341772152,-0.189873417721519,0.0,0.0
0.021518987341772152,-0.21518987341772153,0.0,0.0
0.021518987341772152,-0.24050632911392406,0.0,0.0
0.021518987341772152,-0.26582278481012656,0.0,0.0
0.021518987341772152,-0.2911392405063291,0.0,0.0
0.021518987341772152,-0.31645569620253167,0.0,0.0
0.021518987341772152,-0.34177215189873417,0.0,0.0
0.021518987341772152,-0.3670886075949367,0.0,0.0
0.021518987341772152,-0.3924050632911392,0.0,0.0
0.021518987341772152,-0.4177215189873418,0.0,0.0
0.021518987341772152,-0.4430379746835443,0.0,0.0
0.021518987341772152,-0.46835443037974683,0.0,0.0
0.021518987341772152,-0.4936708860759494,0.0,0.0
0.021518987341772152,-0.5189873417721519,0.0,0.0
0.021518987341772152,-0.5443037974683544,0.0,0.0
0.021518987341772152,-0.569620253164557,0.0,0.0
0.021518987341772152,-0.5949367088607594,0.0,0.0
0.021518987341772152,-0.620253164556962,0.0,0.0
0.021518987341772152,-0.6455696202531646,0.0,0.0
0.021518987341772152,-0.6708860759493671,0.0,0.0
0.021518987341772152,-0.6962025316455697,0.0,0.0
0.021518987341772152,-0.7215189873417721,0.0,0.0
0.021518987341772152,-0.7468354430379747,0.0,0.0
0.021518987341772152,-0.7721518987341772,0.0,0.0
0.021518987341772152,-0.7974683544303798,0.0,0.0
0.021518987341772152,-0.8227848101265823,0.0,0.0
0.021518987341772152,-0.8481012658227848,0.0,0.0
0.021518987341772152,-0.8734177215189873,0.0,0.0
